fid,ObjectId,GS Type,Sample Site,No_civique,Species Code,Species Latin,ESSENCE_AN,DBH,Date_relev,Longitude,Latitude,GlobalID,fid_2,SiteCode,Area
"15511","205930",Street,Rue Sherbrooke Ouest,"1669",ACSA,Acer saccharinum,Silver Maple,24,3/6/2012 12:00:00 AM,-73.583368,45.494889,03dae0da-bedb-4c26-a930-7b7ed8243593,"0",S35,1248.19032609518
"15512","205931",Street,Rue Sherbrooke Ouest,"1669",ACSA,Acer saccharinum,Silver Maple,25,3/6/2012 12:00:00 AM,-73.582771,45.495571,7ad714fd-589c-48e4-a5b1-42c6368cfa77,"0",S35,1248.19032609518
"15513","205932",Street,Rue Sherbrooke Ouest,"1669",ACSA,Acer saccharinum,Silver Maple,20,3/6/2012 12:00:00 AM,-73.582848,45.495479,bd4d8507-97b6-48f3-b152-940e476a3c7a,"0",S35,1248.19032609518
"15336","205755",Street,Rue Sherbrooke Ouest,"1669",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/22/2016 12:00:00 AM,-73.58343,45.494819,be1d91e9-1922-4426-bd0a-11e1c5c32e55,"0",S35,1248.19032609518
"15340","205759",Street,Rue Sherbrooke Ouest,"1669",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/22/2016 12:00:00 AM,-73.582959,45.495365,51f76dad-86da-446e-a1b2-58a279621aa3,"0",S35,1248.19032609518
"15343","205762",Street,Rue Sherbrooke Ouest,"1669",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/23/2021 12:00:00 AM,-73.58301,45.495302,15489b9d-b324-411a-8aca-c5bf08993ae5,"0",S35,1248.19032609518
"15346","205765",Street,Rue Sherbrooke Ouest,"1669",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,6/11/2019 12:00:00 AM,-73.583065,45.495233,1c1a85d2-1a4e-4b82-b636-468790cb194d,"0",S35,1248.19032609518
"15510","205929",Street,Rue Sherbrooke Ouest,"1669",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,11/22/2016 12:00:00 AM,-73.583243,45.49503,f95e2ad5-15c5-4df7-a6f7-18fc14274c84,"0",S35,1248.19032609518
"14174","205009",Street,Rue Sherbrooke Ouest,"1836",ACSA,Acer saccharinum,Silver Maple,25,3/6/2012 12:00:00 AM,-73.582905,45.495081,31df6309-54d9-4e8b-9080-b9c7c8535eb9,"0",S36,938.95060605716
"14177","205012",Street,Rue Sherbrooke Ouest,"1850",ACSA,Acer saccharinum,Silver Maple,31,3/6/2012 12:00:00 AM,-73.583193,45.494751,053347c5-e6ae-4e3e-aeb7-26ca459e8235,"0",S36,938.95060605716
"14183","205018",Street,Rue Sherbrooke Ouest,"1850",ACSA,Acer saccharinum,Silver Maple,29,3/6/2012 12:00:00 AM,-73.583268,45.494671,5a22afa5-bfb0-4c24-9b7c-8d6efadde963,"0",S36,938.95060605716
"14185","205020",Street,Rue Sherbrooke Ouest,"1850",ACSA,Acer saccharinum,Silver Maple,30,3/6/2012 12:00:00 AM,-73.583111,45.494854,dc1ef93c-9d8a-4e72-94ad-9de3306710bd,"0",S36,938.95060605716
"15938","205575",Street,Rue Sherbrooke Ouest,"1814",ACSA,Acer saccharinum,Silver Maple,46,3/6/2012 12:00:00 AM,-73.582591,45.495439,4e3bd01c-cc65-4c02-944a-b78d3425a144,"0",S36,938.95060605716
"15940","205577",Street,Rue Sherbrooke Ouest,"1826",ACSA,Acer saccharinum,Silver Maple,51,3/6/2012 12:00:00 AM,-73.58277,45.495234,fd3b93af-fa04-4494-8f32-8ae566665bb1,"0",S36,938.95060605716
"14184","205019",Street,Rue Sherbrooke Ouest,"1850",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,18,3/6/2012 12:00:00 AM,-73.583037,45.494931,17ece18a-add2-4dde-9012-1f1744cf3d3c,"0",S36,938.95060605716
"15941","205578",Street,Rue Sherbrooke Ouest,"1826",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,13,3/6/2012 12:00:00 AM,-73.582832,45.495163,a45b48b1-bcb0-4b6a-93d7-34aa5eaee0bf,"0",S36,938.95060605716
"15939","205576",Street,Rue Sherbrooke Ouest,"1818",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/31/2018 12:00:00 AM,-73.582663,45.495357,ce2a1131-77c4-4231-8a57-cd45a0c2f5b3,"0",S36,938.95060605716
"13677","204514",Street,Rue Saint-Mathieu,"2300",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,5/25/2015 12:00:00 AM,-73.581823,45.495236,ec0539de-f161-497b-9643-6270f0b02dde,"0",S37,635.469132602248
"13679","204516",Street,Rue Saint-Mathieu,"2300",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,5/25/2015 12:00:00 AM,-73.582249,45.495488,413b5248-6684-4425-a8f4-3f4f51595880,"0",S37,635.469132602248
"13675","204512",Street,Rue Saint-Mathieu,"2300",ULXXCA,Ulmus X 'Cathedral',Cathedral elm,5,6/3/2018 12:00:00 AM,-73.581607,45.495115,ee44698e-1966-485a-afb3-a9945f23e644,"0",S37,635.469132602248
"13676","204513",Street,Rue Saint-Mathieu,"2300",ULXXCA,Ulmus X 'Cathedral',Cathedral elm,5,6/3/2018 12:00:00 AM,-73.581723,45.495178,a54ea14e-8c24-4d26-ae5f-3bd162e99326,"0",S37,635.469132602248
"13678","204515",Street,Rue Saint-Mathieu,"2300",ULXXCA,Ulmus X 'Cathedral',Cathedral elm,5,6/3/2018 12:00:00 AM,-73.581968,45.495317,cfd97e9b-2931-401d-9116-ca2a9baa7b72,"0",S37,635.469132602248
"4515","196527",Street,Avenue Lincoln,"1827",QUMA,Quercus macrocarpa,Bur Oak,5,6/1/2012 12:00:00 AM,-73.581929,45.494728,11091b76-f35d-4eb7-8c87-781b44840951,"0",S38,504.618628672498
"4531","196543",Street,Avenue Lincoln,"1869",QUMA,Quercus macrocarpa,Bur Oak,5,10/25/2018 12:00:00 AM,-73.582396,45.494331,41fadae4-5f8b-4683-8f3f-cf6610a17da6,"0",S38,504.618628672498
"4526","196538",Street,Avenue Lincoln,"1849",TICO,Tilia cordata,Littleleaf European Linden,31,1/12/2012 12:00:00 AM,-73.582262,45.494444,ce35762c-c5e5-4741-8dce-0fb0c0f35a0f,"0",S38,504.618628672498
"4521","196533",Street,Avenue Lincoln,"1839",ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,5,5/6/2016 12:00:00 AM,-73.582127,45.494556,96cd4899-47c0-415e-b4c1-afe78f82efd7,"0",S38,504.618628672498
"13618","204455",Street,Rue Saint-Mathieu,"2255",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,1/10/2012 12:00:00 AM,-73.581523,45.495227,8e41f516-5cad-48e8-9f32-72a993ea0c7f,"0",S39,701.402799169847
"13619","204456",Street,Rue Saint-Mathieu,"2255",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,6,1/10/2012 12:00:00 AM,-73.581636,45.495295,f96043e7-352e-418a-8f90-7e16badbe483,"0",S39,701.402799169847
"13620","204457",Street,Rue Saint-Mathieu,"2285",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,1/10/2012 12:00:00 AM,-73.582131,45.495582,c7af3410-2a3e-4378-ba10-43535c4e6909,"0",S39,701.402799169847
"13621","204458",Street,Rue Saint-Mathieu,"2285",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,6,1/10/2012 12:00:00 AM,-73.582229,45.495641,3f01f545-f12f-47b6-9191-c288afce66c6,"0",S39,701.402799169847
"13622","204459",Street,Rue Saint-Mathieu,"2285",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/10/2017 12:00:00 AM,-73.58175,45.495358,6278020b-f706-4ece-b536-3eede68f8f75,"0",S39,701.402799169847
"13623","204460",Street,Rue Saint-Mathieu,"2285",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/25/2015 12:00:00 AM,-73.581857,45.495421,09da972b-e036-42fe-8812-4d97daa5bddb,"0",S39,701.402799169847
"4549","196561",Street,Avenue Lincoln,"1850",ACPLCO,Acer platanoides 'Columnare',Columnare Norway Maple,5,6/1/2012 12:00:00 AM,-73.582419,45.494169,11f5900d-dc76-4d80-a467-1481607f77ff,"0",S40,951.704039983937
"4547","196559",Street,Avenue Lincoln,"1830",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/10/2017 12:00:00 AM,-73.581848,45.494642,0938173e-fbfb-468f-9ec0-bba27f46957b,"0",S40,951.704039983937
"4548","196560",Street,Avenue Lincoln,"1850",ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,5,11/7/2016 12:00:00 AM,-73.582263,45.494295,76692553-b3b1-427c-ba57-8af400457dc3,"0",S40,951.704039983937
"4550","196562",Street,Avenue Lincoln,"1850",ULXXNH,Ulmus x New Horizon,Ulmus x New Horizon,5,5/6/2016 12:00:00 AM,-73.58216,45.494376,05f90fe0-5d67-4d41-b98d-f6474ebd6973,"0",S40,951.704039983937
"13671","204508",Street,Rue Saint-Mathieu,"2030",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,6/3/2018 12:00:00 AM,-73.581005,45.49476,d02794e0-fdd8-4665-a3bb-64cb042b7519,"0",S41,490.989620008678
"13674","204511",Street,Rue Saint-Mathieu,"2140",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,6/3/2018 12:00:00 AM,-73.581289,45.494922,11e2a524-6ea3-435f-a56b-6954469d71b9,"0",S41,490.989620008678
"13673","204510",Street,Rue Saint-Mathieu,"2128",GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,22,1/10/2012 12:00:00 AM,-73.581221,45.494881,fb367bab-b178-4169-a069-2c0ebaebd094,"0",S41,490.989620008678
"13672","204509",Street,Rue Saint-Mathieu,"2080",QUMA,Quercus macrocarpa,Bur Oak,5,6/4/2012 12:00:00 AM,-73.581129,45.494832,f30da746-fcba-4526-80b1-316386b74d47,"0",S41,490.989620008678
"13225","204452",Street,Rue Saint-Mathieu,"2055",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/1/2014 12:00:00 AM,-73.580691,45.494742,9b7d4873-eb54-4abb-a19d-f8b09d0bcd55,"0",S42,609.272093565063
"13227","204453",Street,Rue Saint-Mathieu,"2121",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/10/2017 12:00:00 AM,-73.581016,45.494935,3a081a3d-156c-4106-b517-6a6c2901090a,"0",S42,609.272093565063
"13223","204451",Street,Rue Saint-Mathieu,"2055",QUMA,Quercus macrocarpa,Bur Oak,5,5/5/2016 12:00:00 AM,-73.580848,45.494832,44dad17f-9783-408e-be07-a9dfa69d9e9f,"0",S42,609.272093565063
"13229","204454",Street,Rue Saint-Mathieu,"2121",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,7,1/10/2012 12:00:00 AM,-73.581147,45.495007,edfef25d-e575-4f33-abe9-ede02afffd5b,"0",S42,609.272093565063
"15934","205571",Street,Rue Sherbrooke Ouest,"1620",ACSA,Acer saccharinum,Silver Maple,31,3/6/2012 12:00:00 AM,-73.581953,45.496159,1106b28c-874f-4592-a257-c6f8dfed5e23,"0",S43,677.655063539898
"15936","205573",Street,Rue Sherbrooke Ouest,"1620",ACSA,Acer saccharinum,Silver Maple,36,3/6/2012 12:00:00 AM,-73.582169,45.495919,e7080fce-9a84-4a84-9ff1-4dd4b7fe689e,"0",S43,677.655063539898
"15937","205574",Street,Rue Sherbrooke Ouest,"1620",ACSA,Acer saccharinum,Silver Maple,31,3/6/2012 12:00:00 AM,-73.582237,45.495843,dd189c80-c383-4e74-b6db-2d5cf2f72bc6,"0",S43,677.655063539898
"15933","205570",Street,Rue Sherbrooke Ouest,"1600",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/4/2019 12:00:00 AM,-73.581886,45.496238,ab8b0f74-887c-4b72-8578-78b8900e871d,"0",S43,677.655063539898
"15935","205572",Street,Rue Sherbrooke Ouest,"1620",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/4/2019 12:00:00 AM,-73.582018,45.496086,9aec06cd-aba4-4110-8d5f-d4391baad19a,"0",S43,677.655063539898
"15249","205669",Street,Rue Sherbrooke Ouest,"1639",ACSA,Acer saccharinum,Silver Maple,31,3/6/2012 12:00:00 AM,-73.58245,45.495925,5ef8a62c-4e57-4db3-a3ea-9f0dfa0e30eb,"0",S44,424.302121568342
"15863","205500",Street,Rue Sherbrooke Ouest,"1601",ACSA,Acer saccharinum,Silver Maple,36,3/6/2012 12:00:00 AM,-73.582133,45.496303,41f6c963-ea68-4267-b280-2f9912587ce1,"0",S44,424.302121568342
"15954","205591",Street,Rue Sherbrooke Ouest,"1629",ACSA,Acer saccharinum,Silver Maple,26,3/6/2012 12:00:00 AM,-73.582374,45.496021,7e3f3421-9d02-4d23-b94a-8cffe6f97197,"0",S44,424.302121568342
"15858","205495",Street,Rue Sherbrooke Ouest,"1601",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,8,3/6/2012 12:00:00 AM,-73.582076,45.496354,8c229316-0fcf-476b-8f91-bd5db8d3869a,"0",S44,424.302121568342
"15945","205582",Street,Rue Sherbrooke Ouest,"1617",ULDADI,Ulmus davidiana 'Discovery',Nom anglais,5,6/11/2019 12:00:00 AM,-73.582193,45.496225,568e366c-ab9c-4b8f-824e-fb7510fb7835,"0",S44,424.302121568342
"15247","205667",Street,Rue Sherbrooke Ouest,"1629",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/23/2021 12:00:00 AM,-73.582333,45.496084,cc6d551c-49a0-4b37-a422-1e65fc058de9,"0",S44,424.302121568342
"15950","205587",Street,Rue Sherbrooke Ouest,"1621",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,6/23/2013 12:00:00 AM,-73.582251,45.496162,9bc05da4-af92-47fe-80db-064d8d630546,"0",S44,424.302121568342
"13624","204461",Street,Rue Saint-Mathieu,N/A,ACPL,Acer platanoides,Norway Maple,29,1/10/2012 12:00:00 AM,-73.582687,45.495948,a195e3d6-abaf-4246-9a42-0703217d50ab,"0",S45,554.458015376782
"13626","204463",Street,Rue Saint-Mathieu,N/A,ULAM,Ulmus americana,White Elm,57,1/10/2012 12:00:00 AM,-73.582989,45.496156,e0bfebfa-84c3-47a2-ba37-5535776fd5b0,"0",S45,554.458015376782
"13625","204462",Street,Rue Saint-Mathieu,N/A,ULPU,Ulmus pumila,Siberian Elm,50,10/5/2011 12:00:00 AM,-73.582832,45.496049,ad31eb5a-be1c-4a5d-9595-d8cadd3d7074,"0",S45,554.458015376782
"7977","198814",Street,Boulevard de Maisonneuve Ouest,"1845",GLTRNA,Gleditsia triacanthos 'Northern Acclaim',Northern Acclaim Honey-Locust,5,11/1/2016 12:00:00 AM,-73.581223,45.49408,034daeb5-7431-4a3b-bfd1-a5d3e28afee1,"0",S46,847.151831202637
"7978","198815",Street,Boulevard de Maisonneuve Ouest,"1857",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,8,3/6/2012 12:00:00 AM,-73.58149,45.493851,8f0edc9c-7d2e-4102-a48e-1d5e07a8109e,"0",S46,847.151831202637
"7980","198817",Street,Boulevard de Maisonneuve Ouest,"1857",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,5/25/2011 12:00:00 AM,-73.581623,45.493733,22e993ad-22f1-40c5-bb88-2bc6c288bd84,"0",S46,847.151831202637
"7970","198807",Street,Boulevard de Maisonneuve Ouest,"1625",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,5/11/2015 12:00:00 AM,-73.579673,45.495413,aaa3a48c-8ab9-438d-8a4f-543eea2b1a29,"0",S47,1631.47504158357
"7971","198808",Street,Boulevard de Maisonneuve Ouest,"1625",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,6/16/2013 12:00:00 AM,-73.579518,45.495539,8bc407d1-4441-4d11-9a8c-06af8fbda17f,"0",S47,1631.47504158357
"7972","198809",Street,Boulevard de Maisonneuve Ouest,"1645",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,6/16/2013 12:00:00 AM,-73.579883,45.495219,3c4505c7-1c52-4d5b-afc9-0bf8ba1f5c6c,"0",S47,1631.47504158357
"7975","198812",Street,Boulevard de Maisonneuve Ouest,"1675",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,6/16/2013 12:00:00 AM,-73.580367,45.494809,26fedd67-3dc2-4fc4-ab89-74dbf72ad6f9,"0",S47,1631.47504158357
"7976","198813",Street,Boulevard de Maisonneuve Ouest,"1685",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,5,6/16/2013 12:00:00 AM,-73.580434,45.494751,9e63de05-4816-427e-8098-852cc2d6b4ea,"0",S47,1631.47504158357
"7973","198810",Street,Boulevard de Maisonneuve Ouest,"1645",ULXXCA,Ulmus X 'Cathedral',Cathedral elm,5,6/15/2018 12:00:00 AM,-73.580117,45.495021,2dd405b3-cd5c-4ef4-bd2a-a58ac296af59,"0",S47,1631.47504158357
"7974","198811",Street,Boulevard de Maisonneuve Ouest,"1645",ULXXHO,Ulmus x 'Homestead',Homestead Elm,18,3/6/2012 12:00:00 AM,-73.580003,45.495116,6fad6cc8-57dc-474c-b364-a9ad55417cd3,"0",S47,1631.47504158357
"6459","198068",Street,Boulevard de Maisonneuve Ouest,"1600",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/11/2015 12:00:00 AM,-73.579558,45.495296,c6a992c4-fde9-4c56-9a77-9f0e6087f8c7,"0",S49,837.253775747988
"6460","198069",Street,Boulevard de Maisonneuve Ouest,"1600",ULXXHO,Ulmus x 'Homestead',Homestead Elm,5,5/25/2010 12:00:00 AM,-73.579307,45.495512,acfb8c6e-8a37-4771-8ebd-6e224112c833,"0",S49,837.253775747988
"12604","203032",Street,Rue Pierce,"1419",ACSA,Acer saccharinum,Silver Maple,31,1/12/2012 12:00:00 AM,-73.579174,45.494851,091ac25d-d05e-407b-bdbc-9b6e6033a5e2,"0",S50,951.070479994789
"12605","203033",Street,Rue Pierce,"1419",ACSA,Acer saccharinum,Silver Maple,38,1/12/2012 12:00:00 AM,-73.57928,45.494909,2b4f9a98-79f0-4283-b05f-06adf29705ff,"0",S50,951.070479994789
"12606","203034",Street,Rue Pierce,"1419",ACSA,Acer saccharinum,Silver Maple,24,1/12/2012 12:00:00 AM,-73.579523,45.495049,644722a1-e27f-46ef-bd86-34505518a8c4,"0",S50,951.070479994789
"12607","203035",Street,Rue Pierce,"1419",ACSA,Acer saccharinum,Silver Maple,36,1/12/2012 12:00:00 AM,-73.579066,45.494788,51b2825f-1e39-422a-81c8-b2be7f4dee9e,"0",S50,951.070479994789
"14057","204892",Street,Rue Sainte-Catherine Ouest,"1627",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,6,3/5/2012 12:00:00 AM,-73.578378,45.494676,86402252-43c1-497f-ad10-7bffc3c27e56,"0",S51,624.978935121339
"14058","204893",Street,Rue Sainte-Catherine Ouest,"1631",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,14,3/5/2012 12:00:00 AM,-73.578437,45.494622,ba09d55d-b940-49f7-aa11-b34dbb6c471a,"0",S51,624.978935121339
"14056","204891",Street,Rue Sainte-Catherine Ouest,"1621",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/24/2013 12:00:00 AM,-73.578328,45.494717,2093a5bf-b2f1-4b3c-abce-88dcd6d88576,"0",S51,624.978935121339
"14059","204894",Street,Rue Sainte-Catherine Ouest,"1637",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,4/24/2013 12:00:00 AM,-73.57851,45.494559,0cbe6b6c-524d-4eb1-9f91-f13c90d52545,"0",S51,624.978935121339
"6461","198070",Street,Boulevard de Maisonneuve Ouest,"1640",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/17/2016 12:00:00 AM,-73.5799,45.495003,29f30465-26b8-4248-bd2e-a54d6388a708,"0",S52,658.138313096398
"6462","198071",Street,Boulevard de Maisonneuve Ouest,"1684",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/17/2016 12:00:00 AM,-73.580225,45.494724,165bc7a6-bcf2-4506-800e-fb98fabed043,"0",S52,658.138313096398
"6463","198072",Street,Boulevard de Maisonneuve Ouest,"1684",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/17/2016 12:00:00 AM,-73.5803,45.494666,6a61dd3e-bf7b-40f7-bb85-1d6a401909b0,"0",S52,658.138313096398
"13219","204449",Street,Rue Saint-Mathieu,"1439",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/3/2018 12:00:00 AM,-73.580048,45.494369,485e4b2a-0b26-433a-9e20-fc3457d6f622,"0",S53,697.72193660709
"13221","204450",Street,Rue Saint-Mathieu,"1445",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/12/2019 12:00:00 AM,-73.580322,45.494526,35b07b40-3ecf-4d25-9b6c-d08e645f3304,"0",S53,697.72193660709
"13627","204464",Street,Rue Saint-Mathieu,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,5/10/2017 12:00:00 AM,-73.579456,45.494023,d1f6bb91-23f5-406b-8235-e017b4de3f1f,"0",S53,697.72193660709
"13629","204466",Street,Rue Saint-Mathieu,N/A,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/3/2018 12:00:00 AM,-73.579566,45.494084,e0dd5c0b-0ec8-45c4-a39d-305dc2510643,"0",S53,697.72193660709
"13628","204465",Street,Rue Saint-Mathieu,N/A,PYCACH,Pyrus calleryana 'Glen's Form (Chantecleer),Pyrus calleryana Chantecleer,5,6/17/2015 12:00:00 AM,-73.579761,45.494199,f2a72123-a62e-465d-8f98-4091dc21a792,"0",S53,697.72193660709
"14065","204900",Street,Rue Sainte-Catherine Ouest,"1675",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,9,3/5/2012 12:00:00 AM,-73.57892,45.494208,cb483626-57f0-4d76-8d9a-b4ba1003fe4a,"0",S54,460.701624647252
"14060","204895",Street,Rue Sainte-Catherine Ouest,"1647",GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,20,3/5/2012 12:00:00 AM,-73.578733,45.49437,ef960831-1c1f-43bc-9ec0-e79b5e4f15a5,"0",S54,460.701624647252
"14061","204896",Street,Rue Sainte-Catherine Ouest,"1653",GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,18,3/5/2012 12:00:00 AM,-73.578851,45.494266,8dc640ae-d4b1-443b-9198-76c6b68fd174,"0",S54,460.701624647252
"14062","204897",Street,Rue Sainte-Catherine Ouest,"1675",GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,15,3/5/2012 12:00:00 AM,-73.579186,45.493983,a790258c-9f48-435f-9c2c-769f36f58463,"0",S54,460.701624647252
"14063","204898",Street,Rue Sainte-Catherine Ouest,"1675",GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,16,3/5/2012 12:00:00 AM,-73.578989,45.494149,09fa0019-9e1c-49bc-b0f9-e1f50889c88e,"0",S54,460.701624647252
"14064","204899",Street,Rue Sainte-Catherine Ouest,"1675",GLTRIN,Gleditsia triacanthos var. inermis,Thornless Honey-Locust,12,3/5/2012 12:00:00 AM,-73.579062,45.494086,b2413ea1-4e7a-4768-9f5d-7886bea0472e,"0",S54,460.701624647252
"13666","204503",Street,Rue Saint-Mathieu,"1420",ACFRAB,Acer x freemanii 'Autumn Blaze',Autumn Blaze Freeman Maple,5,6/4/2012 12:00:00 AM,-73.580118,45.494243,f46a078e-c38d-4fa3-beea-63fee72713ed,"0",S55,844.664313854208
"13667","204504",Street,Rue Saint-Mathieu,"1420",CDJA,Cercidiphyllum japonicum,Katsura Tree,5,11/9/2017 12:00:00 AM,-73.579862,45.49411,b01976f2-c083-4651-884d-8397fc8a3d95,"0",S55,844.664313854208
"13664","204501",Street,Rue Saint-Mathieu,"1420",FRPE,Fraxinus pennsylvanica,Red Ash,31.2,10/3/2014 12:00:00 AM,-73.580222,45.494301,feef55b8-1b4c-4314-983e-72f36b624410,"0",S55,844.664313854208
"13669","204506",Street,Rue Saint-Mathieu,"1448",FRPE,Fraxinus pennsylvanica,Red Ash,24,10/17/2014 12:00:00 AM,-73.580351,45.494378,376244aa-7b1f-42ed-a57c-4ce696d9251f,"0",S55,844.664313854208
"13670","204507",Street,Rue Saint-Mathieu,"1456",FRPE,Fraxinus pennsylvanica,Red Ash,19,10/3/2014 12:00:00 AM,-73.580454,45.494436,eec5475e-fea7-481a-be47-d01088f0337f,"0",S55,844.664313854208
"13665","204502",Street,Rue Saint-Mathieu,"1420",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,6/28/2013 12:00:00 AM,-73.579757,45.494037,336516e3-7f92-469b-8a93-4dedf032c115,"0",S55,844.664313854208
"13668","204505",Street,Rue Saint-Mathieu,"1420",UL,Ulmus,Elm,15,7/21/2015 12:00:00 AM,-73.579998,45.494177,a0d244d5-fb5e-460a-a251-50dea897fc7a,"0",S55,844.664313854208
"13658","204495",Street,Rue Saint-Mathieu,"1404",ULXXMO,Ulmus x 'Morton' (Accolade TM),Morton (Accolade TM) Elm,5,5/5/2016 12:00:00 AM,-73.579559,45.493919,19c4c092-7c71-4f15-bfe7-013332bd40e4,"0",S55,844.664313854208
"6465","198074",Street,Boulevard de Maisonneuve Ouest,"1800",GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,5,10/17/2016 12:00:00 AM,-73.580616,45.4944,90971d09-f0df-4379-88de-579d7682bc03,"0",S56,1095.57518627775
"6467","198076",Street,Boulevard de Maisonneuve Ouest,"1850",QUMA,Quercus macrocarpa,Bur Oak,5,5/25/2012 12:00:00 AM,-73.581314,45.493806,47af1779-50b2-44f4-82c2-1e03b227fc4d,"0",S56,1095.57518627775
"6464","198073",Street,Boulevard de Maisonneuve Ouest,"1800",ULAM,Ulmus americana,White Elm,25,3/6/2012 12:00:00 AM,-73.580719,45.49431,d4290403-c1e2-43d8-87fe-41c55929fe70,"0",S56,1095.57518627775
"6468","198077",Street,Boulevard de Maisonneuve Ouest,"1864",ULAM,Ulmus americana,White Elm,34,3/6/2012 12:00:00 AM,-73.581462,45.493675,d4225488-1dc9-453f-96f6-0db1a3461daf,"0",S56,1095.57518627775
"6466","198075",Street,Boulevard de Maisonneuve Ouest,"1822",ULXXHO,Ulmus x 'Homestead',Homestead Elm,28,3/6/2012 12:00:00 AM,-73.58105,45.494026,6c7a19ad-b17a-440f-b0e4-e642519d14f8,"0",S56,1095.57518627775
"13581","204001",Street,Rue Sainte-Catherine Ouest,"1841",GLTRSK,Gleditsia triacanthos 'Skyline',Skyline Honey-Locust,14,3/5/2012 12:00:00 AM,-73.580067,45.493231,ea8a67c7-a735-40ad-a48e-535da560ef2e,"0",S57,841.251892522641
